id_municipio_endereco,qtd_vacinados,qtd_primeira_dose,qtd_segunda_dose
4318408,88104,39304,37453
2924504,50083,24414,22255
4114906,35014,16416,15286
3538907,91920,41762,42891
1301803,29975,15955,12587
2913002,56097,24608,25158
3549508,34657,14933,17179
3133600,33108,16122,14995
3101508,127776,60232,55474
4320107,83852,38337,35726
4302808,151313,66254,64068
4310538,23197,10381,9922
2206753,14105,6599,6133
4211751,59015,28057,26129
2908002,62724,30376,27181
2311306,120819,69738,46964
2404309,37797,17933,16533
2706109,32589,16295,14365
4122206,105340,54053,47439
3123908,57393,25960,24963
4311429,9568,4266,4059
1700301,12426,6424,5453
5106232,45695,23288,20522
4314001,35258,15226,14631
3301876,151800,71816,59430
5209937,17802,9033,7967
3105400,94273,46515,41873
4110508,51740,25511,22344
3153400,64142,31055,28265
2109205,28463,15500,12292
2110856,21445,10635,9158
5105622,71438,34865,31051
4111555,23958,11081,10566
3113602,29718,13795,12621
2310951,43025,18631,17618
2307007,87024,43749,36058
1717909,14414,7404,6175
3203163,53486,23048,21382
5205059,12322,5840,5321
5204557,12623,5893,5460
2907558,36145,15724,15568
4319158,32964,14348,13838
2905503,35414,17467,15627
2515500,45323,21708,19851
3530003,18700,7689,9035
2607406,19854,8934,8311
3505104,23477,10681,10959
1100031,16520,8137,7219
4202081,12969,5902,5800
4322541,24029,11104,10422
2202711,16366,7943,7197
4305108,1664232,768177,720818
3550704,279099,126842,138570
2302404,164287,77503,70131
3134202,360757,167621,158872
3525904,1994335,858002,976077
3553708,237925,97167,119754
4305207,68477,28722,27754
2918001,492852,242212,213448
2923704,94845,45717,42193
2608206,44800,21991,19645
3506003,1594690,701706,766542
3546801,251161,113765,120566
2800605,74714,38804,31805
2601102,242868,117652,101641
2303501,512308,271480,223044
4202057,51654,24158,22449
3530300,235835,100246,116066
3149903,75904,35391,33058
5105150,126616,62427,55753
5102637,131544,68741,57526
5107040,207694,106807,92120
2605608,72447,33246,31377
3512100,28941,13201,13736
3555109,91137,39100,44651
2930402,57683,27731,25016
3305554,201902,99748,86418
3135357,26985,13193,11841
3107802,30940,16517,13075
4120606,152957,76091,67985
2210904,14366,6787,6416
3148004,589314,269971,254504
4111803,142507,67957,60822
4120002,52305,23444,22874
4307500,58921,26882,25525
3305133,23729,11629,10174
1718865,16006,8055,6745
1200609,56361,31785,23482
2507101,48033,24839,20863
3203056,95144,45761,40360
2909604,27161,16303,9298
2903300,18347,9787,7740
4311502,28702,13050,12458
4321105,64009,28113,26746
2903003,49095,22839,21028
2313302,116987,65672,47206
2412401,16000,7582,7263
2704203,58900,30256,25890
3543253,52688,22884,27894
3101706,110054,52900,48223
3140704,133237,62553,58036
3149804,30956,17221,13560
3119609,12789,5716,5408
4308300,37057,17067,15809
5205455,26439,12797,11775
3112109,19070,9330,8473
1506351,53681,28169,22729
2111631,13523,6892,6012
5105200,38633,18572,16837
2509057,22685,11064,9708
4219150,11967,5371,5110
3137908,13985,6459,6168
3166907,31801,14599,13760
1705607,11630,5408,4954
1709005,21383,11017,9019
1200328,12365,6349,5085
3160801,16564,8145,7236
3541653,17288,7755,8722
4205191,9102,4226,3957
2100501,22950,12350,9548
3115904,13317,6162,5665
3171154,17799,8427,7757
3102704,29495,14219,13088
2503753,11544,5530,4706
4302220,9829,4146,4057
2513984,17913,7742,7278
5101001,11032,5272,4648
1303809,108602,55114,46991
2807105,72654,43577,28431
3132701,56769,29426,24311
5221858,400193,203796,180526
1200401,868761,436044,369935
4104204,371436,177842,165375
2106706,33278,17822,13897
1502400,461963,238507,194891
2908705,75489,34300,33546
2111953,18609,8524,8275
4303905,247549,113088,106354
5107206,14197,7046,6286
3138807,69467,31606,29812
2614501,199254,94237,85468
2610301,42395,20891,18476
2207801,65194,32722,29314
4314506,52285,23153,22470
3530805,379533,164050,187578
5001003,78299,36752,34792
3529401,1662466,749917,793542
1100346,38251,18127,16714
2707404,16199,8775,6893
2511509,39152,18647,17057
2200202,46422,22086,19950
2901403,40007,20112,16630
4300901,32185,14011,13738
3519071,949172,426532,468270
1400456,54008,31251,22164
3537800,201338,93408,96862
3147204,52582,28693,22403
2933505,57699,29648,25241
1200344,14555,7545,6215
2500304,102005,47448,45191
3502903,136221,61585,64965
4104659,53320,27021,24913
4124020,39428,18771,17370
2922250,28894,14599,12737
2902807,75255,38212,34101
3532306,25921,13631,10808
4304622,8239,3655,3390
4321402,64851,27821,26596
2919900,22708,11186,9905
3514205,12955,5500,6081
2402006,214451,97549,91822
2413706,13440,6432,5956
2608602,38385,19242,16613
3507159,17263,7634,8715
3111606,99507,45853,43161
5204706,32626,16488,14501
4302238,9805,4074,4002
4212908,71653,33677,32491
4311130,13250,6072,5625
5211008,26451,12739,11621
1504307,41814,24210,16892
4123956,10844,5277,4937
2111789,18703,9529,8182
3109808,7913,3666,3363
2509107,71847,34544,31211
2510303,16416,7278,7020
4201505,32070,15386,14306
2100154,29102,15147,13025
4121109,17023,7660,7277
2301604,62084,32694,27355
3204807,49305,21563,19632
3202256,52123,23648,21946
3544905,58964,27482,27408
2311702,70181,32131,29813
4304689,33224,15672,14979
1507102,39459,20720,17988
2602704,33403,17269,14212
2200277,15595,7393,6940
5203203,32932,16591,14692
2908804,19074,9141,8107
3114600,18720,8514,8090
4305959,19034,8274,7924
4207858,10106,4397,4218
4210803,25003,11414,10887
1721109,14209,6804,5840
5107750,13412,6331,5971
4209201,11215,4947,4775
2207108,8282,3972,3751
2210938,23862,11224,10544
4218954,10004,4493,4201
4309159,11258,5360,4796
4106704,15348,7133,6707
5216908,13065,5503,5291
5221809,12877,6033,5809
5208152,11463,5624,4865
1500131,15226,8006,6627
3118502,5260,2626,2316
5208707,4463078,2081507,1908645
5221403,303566,156545,130677
3140159,50556,25326,22381
3550308,49716456,21825042,23613225
5208004,308754,158006,134589
5218805,624921,309351,269059
1502152,144816,79227,62900
3303500,2046842,1020404,890687
4311403,304290,142442,130690
2931806,38267,19505,17937
2921708,96718,48335,42221
2608909,217715,101843,93797
3543907,724639,325019,328595
2931301,43663,20804,19640
3151909,31175,14401,13677
3107307,129447,65161,58349
4203709,30787,15301,13637
4219002,74620,34648,32520
2112605,58078,31176,25093
5005707,156862,73140,68633
4302659,27033,11889,12020
5103700,27777,14211,12303
2916906,39056,18628,17402
2205250,13209,6529,6064
5205703,10845,4904,4689
5206602,11009,5025,4791
4109302,49227,23655,21948
4109757,17568,8375,7832
4306007,51336,22556,21562
2933406,27933,13143,12108
2708204,19186,9414,8338
2709152,114579,57392,50159
2209104,22763,10496,9768
5203906,33088,15891,14197
3111200,189068,88533,82429
2106375,22558,11813,9716
2107357,42134,20010,17461
3519600,246388,108761,113943
4119301,89641,45296,39996
4105904,92135,42727,39930
1200179,13012,7078,5685
3543006,73796,33384,36545
2927507,58900,29090,24851
1303908,36951,21072,12926
1302306,20678,12020,8116
5005004,87414,41252,37802
3540259,22108,9788,11007
3528601,47238,20884,22540
2205151,18598,8402,8231
2206803,24219,12080,10851
2204204,22997,10952,10433
3155900,21771,10240,9714
4309258,8948,3724,3397
4305009,40137,17380,16658
2410603,11611,5410,5048
4120358,20440,9622,9112
4304002,18141,8255,7926
4318622,13237,6356,5920
3136603,17129,8358,7661
3130705,26543,12455,11935
3124807,22356,10040,9568
3130655,17590,8615,7470
1508084,63679,34139,28011
3503356,11932,4982,5635
5206503,15253,6540,6068
4121000,41985,19460,18984
4305702,27264,12521,11984
3163805,28358,13412,12328
3114006,46388,21508,20256
3513306,17813,8931,7914
2408508,17209,7864,7446
3146750,21660,10633,9457
2614709,40656,20102,17836
3150406,22562,10303,10051
3122108,16191,7562,7017
2609105,35583,17214,15070
2615409,79616,40860,34558
3556602,42967,18548,19665
4107538,16629,7503,7198
2608008,41885,21582,16951
3111101,52442,26875,23818
4120655,18082,8341,7936
4315321,9399,4340,3930
2901155,50006,23810,21173
4305587,11222,4841,4596
3543238,11110,4591,5067
3521200,15013,6501,7400
1704105,5309,2623,2312
5206909,8966,4129,3961
2111102,90025,40950,38933
4119152,436733,204626,193797
3139409,269557,131987,116999
2900405,22562,13154,8014
3135209,164297,83744,71396
3138674,23594,11539,10521
2514909,33472,14968,13939
3549805,1870203,794598,908165
3501608,955916,429633,463167
3303203,496835,227054,206916
2910750,65446,32629,28296
5103379,30273,15051,13667
2704500,56057,30506,23137
2614105,123533,56947,51877
1504752,45157,23017,19685
3537305,267733,115081,129702
2312304,182407,85782,79692
5106307,60113,30212,26291
3127305,19296,9584,8256
2509602,15407,7457,6898
5004502,74668,31657,30964
5107800,54867,28561,24366
5107875,67047,37406,28335
2507002,87353,40590,37609
3131109,30070,14310,13059
3553955,76764,35122,38384
3554805,171319,76742,82674
2708808,86769,43236,38179
1100924,22139,11253,9456
2902104,130051,66996,55562
5213509,19376,8975,7908
4126009,28407,13337,12492
4112702,45745,21801,20522
3139250,22998,10292,10433
4306734,20030,8761,8342
4312658,70176,31449,30361
3304102,65775,30911,27958
1718451,5418,2593,2225
1721208,60737,30249,26180
2513901,98652,48381,43824
3202306,104456,47559,42716
3204559,138134,65290,59499
2917003,89337,45588,39356
3505807,104638,45617,51180
2209955,15557,7350,6966
2209153,11241,5150,5043
4311007,93549,42129,39631
4320701,56677,25355,24174
4302709,72447,32621,30940
3502101,234085,101257,114734
4200051,10852,4737,4595
4215000,131731,64944,59736
2408953,22185,11282,9784
4123006,44856,21115,19804
5200100,44070,21633,19807
3130051,29273,14354,13104
4310504,31602,13784,13271
4322343,8609,3860,3769
4110300,10221,4844,4535
3170008,25784,13738,11652
3162609,24054,11467,10283
5103452,19233,9613,8746
5108808,16133,7625,6871
3532009,45600,19800,22593
2514552,11891,5105,4781
4123907,42450,19772,18637
3305901,28370,13963,12131
3117900,49265,22895,21362
5219506,14481,6625,6319
2412104,24279,10585,10119
3132909,46443,21351,20616
1701002,23061,11471,9534
2304269,34852,17382,15040
3305158,62677,30354,27700
5209804,11406,5442,5043
3144904,11768,5635,4972
4107546,13265,6285,5736
3153202,17786,7773,7622
3135605,24520,11716,10769
5104559,13480,6644,5908
4203253,9982,4517,4341
4302600,14317,6587,6162
2207934,7700,3799,3433
3167004,8411,3834,3746
3502408,20501,9074,9951
4210209,11108,5139,4907
2500106,32668,15434,14406
2503803,20750,9977,8759
4116505,5406,2463,2345
4211876,8140,3657,3466
3163607,6708,3497,3027
4213906,7104,3179,3106
4215604,7315,3291,3240
3147808,10167,4367,4279
3118700,38444,17446,16766
2110708,73348,36006,30422
2405702,45116,20061,19349
4323002,775225,356293,331056
3204708,122408,56984,51030
2804805,387334,204882,164967
1506005,75775,39097,33796
3300258,101377,48549,43541
4315503,57730,26442,25413
4108320,27157,13103,12153
2602001,82992,42082,35012
2605301,82726,41012,35210
2303931,29660,16149,12762
3516705,175941,78871,82684
4202404,1079029,525655,490985
4216503,80451,37632,35722
3541307,165664,71956,80980
1709500,190236,97262,82250
3513009,841835,375421,413644
5219753,107983,58053,47541
4213609,140426,65830,61282
2204907,28211,12998,12377
4114609,192498,92669,84756
3508702,64400,28040,30105
3300951,27244,12993,11772
2200301,47904,22239,21482
1506187,84484,44267,37702
2904605,183028,97945,78251
4322905,24850,10258,10032
3547403,12466,5236,5695
5221551,12298,6646,5540
2923100,57094,30552,24962
2922300,87759,43154,38802
2909000,32942,14647,15021
1300060,6535,3950,2358
2206407,31297,15301,14242
1707207,14486,7100,6052
2806800,27682,13574,11632
2505600,24939,11167,10485
3554409,40228,17118,18361
2207959,15567,7411,7187
4304614,7494,3344,3167
4122503,38576,18533,17123
2200103,17992,8868,7920
4212650,32111,14978,14368
3515350,39820,18544,18814
4105706,46647,22393,20836
5207402,46919,22294,20384
5220504,24647,12238,10854
4122008,44850,22479,19960
4125803,33435,15388,14505
2100709,64392,30824,28258
2103505,55658,32293,22736
5104203,43324,19762,18908
5106273,12985,5866,5507
4100301,36264,18109,16135
4115002,24684,11961,10919
1700350,14780,7199,6345
1703305,7364,3831,3199
2600609,47562,21436,20254
4117255,33986,15536,14668
4215075,21328,9219,8919
5106372,36710,19673,15287
2601300,36520,17832,15453
3157500,16074,7289,6880
4302501,26983,11361,10957
1101807,17304,8665,7509
3109253,16135,7557,6977
2206308,3514,1766,1435
2210102,8923,4739,3940
2512762,15383,7440,6778
1302108,7761,4287,3294
4314407,1243268,557404,515892
3552502,1217005,608244,547409
5218607,41427,19986,18084
3168408,45416,20378,19398
2609907,181888,89818,76754
3523107,1041412,500399,491777
4208401,69667,31958,30800
4219176,18528,8350,8014
5101704,92567,46189,41318
1504422,274784,138158,120870
2930501,219247,108486,95537
1502954,29806,17357,12539
2608305,49653,23919,21561
3529203,111563,47137,54678
3516200,1298397,592692,614377
2512101,111081,51200,47900
4216206,291878,157827,121803
3506359,208401,95747,100805
1100023,284193,136892,119494
2101103,31810,14947,13928
5004700,92583,41825,40063
5001102,166265,76275,70615
4119657,10078,4635,4446
4109401,558111,270245,240912
2906006,99446,65529,32196
3137536,30195,14177,12961
2705705,56066,28956,23854
1101005,22929,10766,10031
3553005,61975,26800,30978
5217401,107134,49884,46359
1705508,79693,40115,34534
2904050,42573,21974,19066
3521606,32656,14044,15435
1301159,39206,19299,16901
2204006,13479,6425,5950
1701309,15453,7583,6691
2514651,4659,2226,2049
3202504,50360,23350,20843
3201704,51979,24292,22354
3509452,30620,13304,15442
4127007,33470,16089,14499
2922052,42979,20684,19076
3526209,119114,54831,58226
3501400,19654,8962,9342
2203107,27096,12995,11999
2209906,20506,9827,9549
4321436,38951,18024,16644
4307104,28058,12400,11875
4301875,12227,5550,5128
3135076,11488,5817,4844
4202602,27760,13099,12289
4301701,30824,13327,12981
2305233,200887,102470,85964
2303402,53158,27039,23733
2411502,64231,32037,27012
2702108,40749,21297,17811
2703106,73240,36339,33340
3145877,18853,9333,8198
3128204,32696,15058,14348
3526308,34027,13347,17153
3144375,11630,5579,5006
3118908,31091,13762,13379
5219209,11198,5116,4695
4317707,40289,18087,17026
5220207,65325,33545,28924
3104502,49862,24726,21342
3125804,10417,5039,4586
2514206,25006,11702,10322
2515807,24316,11661,10383
2512903,69887,33620,29660
4113429,14849,6828,6478
4115358,20824,10075,8940
2703403,18931,9099,8588
4203501,36112,17118,16004
4209805,12319,5721,5358
2915908,22918,11302,10286
2933208,58540,33639,21247
2313609,44225,27379,15670
3502606,41519,18351,20013
3519253,22438,10447,10572
2604809,35612,17617,15758
3124500,45154,20763,20078
4128633,12027,6320,5386
3152131,12063,5969,5226
4305835,8027,3217,3169
3525805,19274,8184,9594
1703602,5291,2487,2280
3148400,21217,9555,8998
2109106,101738,51587,44415
5219308,136524,65809,58476
3129806,545227,266795,242655
1711902,18559,9924,7891
3133501,92550,41363,40127
3205309,1538772,675428,623354
3530102,110377,46490,53313
3522406,450407,196760,223237
2303709,817273,430221,358259
3509502,5024086,2181325,2458005
3118403,71488,34261,31061
4322509,215901,101531,94416
3524402,830714,376415,405726
4308904,65483,29269,28128
4115507,15913,7223,6883
4203006,237147,115400,106054
2928109,118787,58539,52515
3553807,108567,47931,52763
4216602,870725,416552,378917
1101104,28633,14150,12034
5106240,28309,14334,12504
3202405,385463,187593,164174
2506905,97618,45524,42730
3504107,682269,299842,329831
2202851,11747,6209,5391
3151701,60841,27722,26860
2902401,31189,15352,13934
5003801,92220,39824,38164
3115300,220598,104920,96987
3544608,25728,11284,11778
2905909,69379,37570,30085
4103107,34073,16994,15446
1707553,9850,4492,4070
2507309,48089,22848,20303
3205176,48845,23392,20298
3553104,35432,13316,19025
3518602,152364,67865,74905
4112405,35909,16512,15704
4108007,38671,18641,17284
2919702,52362,25688,22952
1302405,79558,40231,34957
3508405,143468,67890,70966
3537909,125000,55367,61792
3503604,52045,22676,25961
2206357,16852,8849,7719
2209302,15347,7630,6595
4308706,27390,11870,11535
4306809,81306,37995,35603
3551801,60980,29914,28367
2203750,18054,8210,7783
2305308,83604,39918,36970
2706901,103728,51784,45597
2704401,52900,26211,23207
3146305,54366,26916,23506
3111309,49768,22972,21841
3110103,18531,8865,8109
3129202,27808,12376,12689
4316303,29536,13089,12444
5219001,30571,14566,13213
1506161,40664,20228,17812
3157609,11771,5652,5099
3111705,17014,8858,7141
3165578,19478,9750,8739
2108504,63416,32905,27599
2503407,11736,5594,5051
2509305,19889,10548,8873
4202073,38886,19273,16645
2100832,36666,18558,15815
4202131,18318,9036,8512
3145356,22966,12138,9439
3157278,7969,4505,3330
1720259,5774,2847,2561
1713700,6222,3060,2712
1700251,6108,2906,2559
3111507,31078,16246,13129
2903102,14901,7718,6521
4315909,28520,12708,12051
4322376,8989,3916,3782
2604502,54602,27978,23252
4116208,49280,23471,21721
4318465,8613,3779,3572
4300554,7875,3523,3298
2512804,33501,14977,14287
3519501,24270,10380,11340
4200754,7562,3394,3261
2612109,19723,9108,8431
2505279,18609,8749,7845
1101559,14982,6764,6396
3138104,24038,11073,10246
4219606,18257,7600,7508
4210902,18522,9236,7771
2210300,19620,8856,8494
1718840,8265,4196,3606
4312617,11019,5262,4785
3166600,4305,1826,1755
4120705,35997,16699,15832
3520509,1007432,450955,475189
3556701,320209,141472,157031
3518800,5647267,2541605,2772624
4113502,73961,34143,31445
2606804,315855,155289,136102
2508307,87048,41717,38031
2614857,51795,26933,21967
4125407,22481,10579,10009
2305902,83584,50050,33144
2112308,93064,45166,38777
2605707,93337,44851,38357
5215306,61192,28448,26507
4304507,215068,97109,91439
4111506,124354,57090,54432
3543105,41907,20055,19973
3538600,114902,48649,57818
3519303,142702,62609,72027
3112307,143900,69021,63669
2931103,31597,15008,13928
2903805,44968,23540,19226
4107652,332454,168319,149599
3547908,36071,15498,16832
2805109,27496,13451,12055
3205069,92693,42330,39508
3202603,58887,25763,23901
3523701,28029,12670,13094
2202059,33737,16839,15726
3533908,203299,85768,98878
5220702,7145,3368,3137
2500403,66768,32490,29263
4303301,22806,9865,9499
4306429,8480,3814,3572
2917805,29238,15898,12548
2924108,24609,11324,9742
2304459,42685,22127,18572
2409308,48263,21225,22276
2705200,42965,22408,18429
2705101,48708,26104,21415
2703809,41375,21385,17341
3170057,34203,17430,15303
3506201,13794,6212,6425
5216007,11296,4980,4566
1504406,61672,31633,27187
3158706,12587,5415,5276
2110203,90974,43466,39265
2202075,10853,5144,4807
5102793,30248,15183,13521
5105903,42287,21370,18819
2514602,11680,5636,4836
3109600,17602,7882,7588
2101301,35156,18047,15016
3162948,19278,9658,8698
2405900,8879,4113,3871
3122702,22080,10268,9803
2611533,22155,10302,9482
2602407,40080,18972,17152
2615102,24032,11101,10514
4300471,8928,3950,3779
3127206,15626,7195,6792
4319711,11578,4830,4639
1709807,4481,2137,1992
4319356,17052,7602,7193
4218350,18198,7894,7654
3127909,6821,2980,2933
2110278,22120,11594,9647
3205200,1638668,750149,676961
3144607,92602,44575,40970
3157252,32095,14644,13804
2501351,14259,6981,6262
2111078,51780,24926,22484
1300631,25427,13836,10643
2923407,66563,32726,30205
2105708,81726,39865,34403
3543600,16566,6072,9136
3139607,78472,39402,33400
3524105,198387,85314,91513
4219309,179862,88204,83311
3162401,63433,31837,28948
4303509,255806,116848,110957
5005400,136775,61796,58075
2931202,47399,24348,19946
3545308,160807,71186,76733
3502754,63523,30344,30072
4100707,32017,14912,14340
1600204,12029,6705,4916
2701100,27751,14318,12107
3504404,47619,21842,22189
4207502,197547,98586,88140
4204350,19608,8857,8512
4207007,185653,88124,81681
2927705,69336,35370,29421
2928604,153549,76867,66464
3158508,32144,14525,13413
3101607,155575,91736,60572
3146255,13310,6727,5662
4121604,22800,10715,9949
4304408,149869,72274,65641
3156452,8819,5181,3516
2806107,27546,13473,11816
2506806,58207,28381,25522
3203320,131968,61830,54253
3200102,121846,55244,50393
4110052,8751,3853,3579
5201702,47240,22726,20831
3523800,25160,11326,11865
2924652,34400,16194,14944
3544251,80573,34739,39691
2909307,78537,39763,35591
2500205,17015,8205,7626
2201770,16780,8706,7504
2211506,11758,5940,5438
2202539,15937,8363,7303
4301057,52516,23519,21953
2608750,62120,31500,26657
2413201,14068,6963,6182
2700607,22923,11662,9943
3144508,27991,13284,12123
5205521,13005,6506,5723
5200852,18541,8751,7732
3508207,18006,7449,9020
3138682,15891,8361,6792
1507151,40017,21924,16806
3135001,8681,4346,3655
3540002,83768,36894,39477
3512506,22446,9847,10541
4210001,34289,16564,15493
4215687,9591,4046,4212
2923605,79431,36003,34528
2104503,23740,12231,10105
4121307,15363,6751,6469
2307809,79476,39630,34130
2801108,11026,5839,4901
3170479,12314,5984,5427
1504950,33650,18001,14824
2901957,25950,12894,11039
2403905,12223,5574,5349
3157658,21854,10442,9282
3126505,36767,16859,15575
4308854,8049,3492,3415
4214904,18525,9117,8546
2513653,10197,4518,4430
1720499,9993,4979,4361
5102603,32992,15891,14868
3163904,22073,10054,9514
3130408,18100,9467,7626
4201703,24331,11421,10824
3150901,21243,9820,9563
4209151,13519,6674,5966
4104055,12728,6145,5687
4303202,25861,11044,10234
1502764,10399,5569,4395
4315131,8347,3633,3533
3158409,13547,6519,5963
3526902,1153394,522964,552233
3102209,16705,7907,7208
3119302,106931,49264,45899
2515906,22905,10657,9941
3302502,702205,342386,301342
2407104,201655,96997,88531
1300409,33364,16824,13762
2923209,69794,35227,30246
3303302,1926591,849250,815543
2501302,56947,28532,24278
2927002,98530,50427,42195
1714203,17957,9233,7783
4317509,315962,145664,137630
3538808,146277,63115,69397
2917102,54637,26496,24009
2702355,54187,28679,25149
3554300,85838,39165,40991
2904902,104062,49618,46063
4208500,76072,36809,34173
5000708,73206,32668,30610
2104701,9133,5019,3798
2112456,31931,16395,13641
4103305,30266,14213,13242
2906873,103320,54064,43469
3171402,15135,6838,6516
1708304,11799,6104,5272
3201100,34992,15083,14306
3516903,57919,24927,27171
3513108,163057,72770,80986
2708402,76899,39227,33874
2912707,51680,25762,22824
2911907,72257,36845,31775
2923357,38579,21485,15639
1303957,23398,11269,9911
3509106,15277,6773,7513
5204300,50108,23673,22130
3130101,145018,69788,64055
4307450,13272,6027,5841
4309951,15362,7044,6689
2102754,26797,12756,11664
2928208,36880,24041,12436
2300754,81533,40860,36068
2708501,56863,30379,24956
2708303,60062,31168,26027
3140902,47012,23691,20262
4312179,8616,3431,3338
5201801,36343,17757,15798
3159209,39326,17074,16969
3152170,37101,17728,16084
4103008,15431,7498,6955
3165560,12449,5427,5249
1712405,6304,3007,2708
5209952,46882,23278,20447
3102407,14578,7128,6415
3120003,11783,5665,5178
2802304,38185,18586,16591
1400050,20735,11241,8485
5005251,22607,10376,9361
2930006,33807,15837,15231
5006259,21029,9097,9047
2603306,33818,16271,14347
5001508,20930,9626,8759
2206654,12227,5817,5466
4308409,24104,10899,10377
3505351,22355,9890,11032
3141306,14006,6760,6277
4202875,11436,4944,4783
1703057,7288,3698,3160
1712009,7789,3792,3243
5204508,306904,150623,134977
1721000,777091,391616,338980
2313906,39931,19381,16991
2800670,74886,36346,32264
3105905,78609,36976,34890
1502939,95155,49461,40779
1506807,783941,406163,332597
1506203,120788,61493,52804
3503802,197361,88977,97731
3126901,29265,13884,12316
2111672,12659,6454,5427
2925501,47929,26554,20292
1302900,129190,64099,54543
1506138,164004,88084,69920
4104808,1176727,567613,516786
3147907,331855,161933,144350
2101400,216073,111190,96298
2111706,45536,23190,20285
3151107,45887,22350,20338
3539806,485345,225491,228107
2906501,227926,115298,101573
3152105,224089,105085,100204
3146107,280903,133166,126811
2500577,9587,4696,4233
2504306,105994,48914,45938
2209708,15681,7976,6900
2201903,84866,41568,37762
1502202,175737,91505,75262
5002407,106491,48532,46070
3524808,243484,100658,119427
3552106,186207,81494,90342
2914208,15056,8499,5898
4209300,507799,251433,231560
4204251,69511,31612,30220
4102703,12027,5531,4949
5005681,55530,25967,24495
4304804,108329,48641,46429
3500105,146788,61747,68768
1702208,58531,30998,24958
2515971,24780,12553,10825
3204054,64549,30447,27119
3203304,45718,20511,18773
3204351,85570,39349,35985
3522901,49950,21987,24452
2920106,68190,31329,29512
5211206,82433,42569,37453
5209903,39827,19797,17379
4213807,31244,14620,13508
3516002,51496,21385,24931
2405207,24746,11959,10424
2703205,71313,34583,32668
2701407,96241,47630,41758
4106506,87495,42258,38238
4119103,35737,18278,16540
2901502,35970,16882,15449
3535200,53014,21566,25964
3515152,84326,40992,40128
3115201,15691,7214,6788
3140605,16608,7474,6998
3127008,46067,21505,20491
2933109,29962,13904,13167
2111904,22153,12009,9396
2100303,31323,17548,12990
5107107,50289,24663,22853
2702702,13749,6483,6340
2706505,30154,15710,13149
3542008,36028,15203,17643
2105500,56506,29338,24290
2505402,29774,14011,12702
2413805,9966,4972,4241
2308104,194866,112211,75419
2304509,48733,24748,20620
4126405,26170,11473,10935
4107157,19380,9020,8361
2101251,34890,17883,15283
4202537,8683,4108,3779
3171030,18205,9463,7692
2516151,12583,6139,5487
4321329,15678,6559,6290
4312377,10167,4888,4486
2205565,16731,8105,7670
4306924,7217,2973,2933
4123600,7300,3330,3203
2210383,7443,3515,3299
3124104,179789,91300,77452
3119401,364363,170808,162545
1505536,562389,300455,247647
2927408,9634196,4452884,4102237
1200302,46255,25302,19438
3554102,1285408,570284,623184
4108403,326755,153299,143206
2924702,42666,19351,18657
1301852,101032,52561,43283
3529104,13377,5683,6462
2907608,53388,24066,22852
3171907,19524,9591,8646
1100254,61569,29543,26545
2110401,30013,17239,12040
3108107,37305,16222,15500
4303558,9609,4506,4264
4211603,58910,26595,25893
2512002,57951,27521,25190
1505007,43308,22365,19832
1600402,23394,13544,9038
4114302,63080,31978,28807
3505302,178145,72359,88896
1100502,24147,11611,10484
2700805,28580,13433,12754
2200509,58882,27134,25441
2202307,51417,25523,22730
2914000,117066,63731,48506
5216403,36748,18077,15542
1100601,12700,5955,5466
4106456,24362,11912,11019
3545159,48769,22319,23260
5003488,35725,15933,14795
2202091,14118,6992,6308
1200054,12939,6807,5472
4104451,32043,15748,14469
2702405,125979,67129,54218
3546603,150746,66059,69720
5209457,9137,4072,3913
5205307,27506,12846,11471
4313953,39191,18174,16463
2207603,22689,11465,10088
4211405,17758,8412,7904
4210100,177614,83884,77532
4217006,48592,23400,21872
4205308,44687,20691,19500
2906204,76260,36295,33044
2308401,58762,35194,22588
2311603,71167,36593,31694
2920908,28917,14840,12181
3127800,40726,19613,17720
3133303,65280,30575,28470
3159001,14191,6798,6262
3162005,80528,38054,35760
4320602,17653,7686,7487
3545001,74406,32231,36593
3144102,88090,40642,38932
5107776,15248,7574,6373
3129400,20036,9542,8273
5107198,9407,4470,4097
2505352,13949,7136,6019
4102208,17906,8021,7705
5104500,8674,4092,3795
4215901,11408,5473,5173
4213302,18197,8609,8122
4206207,38584,18114,16881
2410702,10917,5153,4727
3106408,34948,16175,15033
3157708,48613,24424,21453
1710706,12227,6214,5105
5200902,12488,5883,5393
3139508,76247,36249,32444
4313086,12016,5195,5033
3144672,13812,6420,6015
2912608,10046,5353,4420
4103040,18074,8754,8267
3533304,16066,6714,8266
5212105,24072,11509,10237
4306452,14200,6180,6008
3126950,14598,6536,6346
2705903,10463,5518,4865
3205002,1622793,782517,677677
2913705,81670,41070,35483
2205904,15328,7496,6638
3301702,2364585,1161008,1038602
4205407,1740851,825746,768242
3518503,49846,21893,25030
2306256,132799,66878,59967
2302206,123805,65889,54664
3523909,695500,310188,335422
2914703,172651,86335,74746
1702000,21762,10542,9544
5007901,175381,78929,70193
5106299,36863,18176,16458
2602902,582531,291090,253501
4216800,25792,12108,11319
3141405,74679,34493,32213
3506409,33878,13862,16634
2931350,310366,172235,126415
3509403,110709,50317,51090
2707602,39439,19278,17404
2205003,32793,15590,14583
2207009,127859,61568,57596
4200408,26947,12723,11738
2925931,37159,19564,14841
2902609,50342,25709,21587
2204402,30586,14964,13537
4312476,29941,12779,12513
1200807,18324,10138,7484
