id_municipio,DOMICILIOS,TX_URBANI,TX_EE,TX_TV,TX_GELAD,TX_COMPUTADOR,TX_ESGOTO,TX_DIST_AGUA
5007950,2792.000000000022,0.41905444126074115,0.8518734295259442,0.6885702001837276,0.6953876493985687,0.8697566444588253,0.09623693530314822,0.6388340858308942
3204500,3829.0000000000127,0.2436346118638665,0.998664795327582,0.9570585982478639,0.9707489312504013,0.6019101293833795,0.23992805534167883,0.27778915281367483
2200251,2278.0000000000036,0.38849868305531143,0.8634397728370811,0.7450523816719805,0.6816455504581576,0.3738554730593855,0.11382167156010255,0.4445432544236252
2200301,3965.0000000000014,0.5104665825977303,0.8447521603262862,0.7264230278095016,0.7369924899324658,0.24480867688358815,0.06939501714317134,0.5991433829469147
2201556,938.0000000000011,0.3720682302771861,0.7507665659914318,0.5501201627497303,0.6343352987844214,0.29486424832090274,0.4672689711236063,0.9187029830038078
2202174,1686.0000000000023,0.22479240806642967,0.943820853783638,0.7421100571076675,0.6933145631347624,0.38254539191975345,0.0270921807972832,0.5216212845279311
2202455,1147.000000000005,0.31211857018308714,0.4622416393879862,0.42581636160581265,0.35649288357643866,0.30009803360418624,0.0948849793524614,0.3330201140297755
2202711,1329.0000000000016,0.6102332580887885,0.9361027384814041,0.8726627168119578,0.8201909439954641,0.732426869119561,0.4880035489162054,0.7207996428893665
2202729,1559.0000000000032,0.3450930083386773,0.9251845457738929,0.8141938817193557,0.7884184775187091,0.42051637761302996,0.20480815084660658,0.396773545594243
2204600,1080.000000000001,0.8222222222222223,0.9609755639668727,0.9114446754803003,0.8783726003017994,0.46459935288133,0.4747049537438492,0.8124865454178172
2205359,817.0000000000019,0.24724602203182378,0.8945086511689089,0.7698485663510594,0.7435901291603725,0.14034714690082736,0.21446639631749462,0.24122503614775934
2205516,1239.9999999999982,0.3314516129032273,0.8317891491661661,0.7568856462591816,0.7137135850325522,0.440433852924177,0.3367679086985964,0.6388963785963735
