nome,id_municipio,id_municipio_6,id_municipio_tse,sigla_uf,nome_regiao
São Jorge d'Oeste,4125209,412520,78816,PR,Sul
São José das Palmeiras,4125456,412545,84719,PR,Sul
São Miguel do Iguaçu,4125704,412570,78891,PR,Sul
São Pedro do Iguaçu,4125753,412575,74861,PR,Sul
Saudade do Iguaçu,4126272,412627,75060,PR,Sul
Serranópolis do Iguaçu,4126355,412635,75647,PR,Sul
Sulina,4126652,412665,75787,PR,Sul
Terra Roxa,4127403,412740,79219,PR,Sul
Toledo,4127700,412770,79278,PR,Sul
Três Barras do Paraná,4127858,412785,79871,PR,Sul
Tupãssi,4127957,412795,79936,PR,Sul
Vera Cruz do Oeste,4128559,412855,79898,PR,Sul
Verê,4128609,412860,79456,PR,Sul
Virmond,4128658,412865,74969,PR,Sul
Vitorino,4128708,412870,79472,PR,Sul
Altamira do Paraná,4100459,410045,84557,PR,Sul
Altônia,4100509,410050,79510,PR,Sul
Alto Paraná,4100608,410060,74098,PR,Sul
Alto Piquiri,4100707,410070,74110,PR,Sul
Amaporã,4100905,410090,74152,PR,Sul
Ângulo,4101150,410115,74128,PR,Sul
Araruna,4101705,410170,74314,PR,Sul
Astorga,4102109,410210,74390,PR,Sul
Atalaia,4102208,410220,74411,PR,Sul
Barbosa Ferraz,4102505,410250,74470,PR,Sul
Boa Esperança,4103008,410300,74578,PR,Sul
Brasilândia do Sul,4103370,410337,74187,PR,Sul
Cafezal do Sul,4103479,410347,74209,PR,Sul
Campina da Lagoa,4103909,410390,74756,PR,Sul
Campo Mourão,4104303,410430,74837,PR,Sul
Cianorte,4105508,410550,75051,PR,Sul
Cidade Gaúcha,4105607,410560,75078,PR,Sul
Colorado,4105904,410590,75159,PR,Sul
Corumbataí do Sul,4106555,410655,75280,PR,Sul
Cruzeiro do Oeste,4106605,410660,75299,PR,Sul
Cruzeiro do Sul,4106704,410670,75310,PR,Sul
Diamante do Norte,4107108,410710,75396,PR,Sul
Douradina,4107256,410725,84654,PR,Sul
Doutor Camargo,4107306,410730,75434,PR,Sul
Engenheiro Beltrão,4107504,410750,75477,PR,Sul
Esperança Nova,4107520,410752,75302,PR,Sul
Farol,4107553,410755,74306,PR,Sul
Fênix,4107702,410770,75515,PR,Sul
Floraí,4107801,410780,75531,PR,Sul
Floresta,4107900,410790,75558,PR,Sul
Flórida,4108106,410810,75590,PR,Sul
Francisco Alves,4108320,410832,79774,PR,Sul
Goioerê,4108601,410860,75698,PR,Sul
Guairaçá,4108908,410890,75736,PR,Sul
Guaporema,4109104,410910,75779,PR,Sul
Icaraíma,4109906,410990,75930,PR,Sul
Iguaraçu,4110003,411000,75957,PR,Sul
Inajá,4110300,411030,76015,PR,Sul
Indianópolis,4110409,411040,79618,PR,Sul
Iporã,4110607,411060,76058,PR,Sul
Iretama,4110805,411080,76090,PR,Sul
Itaguajé,4110904,411090,76112,PR,Sul
Itambé,4111100,411110,76155,PR,Sul
Itaúna do Sul,4111308,411130,76198,PR,Sul
Ivaté,4111555,411155,74462,PR,Sul
Ivatuba,4111605,411160,76252,PR,Sul
Janiópolis,4112207,411220,76376,PR,Sul
Japurá,4112405,411240,76414,PR,Sul
Jardim Olinda,4112603,411260,76457,PR,Sul
Juranda,4112959,411295,84638,PR,Sul
Jussara,4113007,411300,76538,PR,Sul
Loanda,4113502,411350,76635,PR,Sul
Lobato,4113601,411360,76651,PR,Sul
Luiziana,4113734,411373,75809,PR,Sul
Mamborê,4114005,411400,76732,PR,Sul
Mandaguaçu,4114104,411410,76759,PR,Sul
Mandaguari,4114203,411420,76775,PR,Sul
Maria Helena,4114708,411470,76856,PR,Sul
Marialva,4114807,411480,76872,PR,Sul
Marilena,4115002,411500,79758,PR,Sul
Mariluz,4115101,411510,76899,PR,Sul
Maringá,4115200,411520,76910,PR,Sul
Mirador,4115903,411590,77038,PR,Sul
Moreira Sales,4116109,411610,77070,PR,Sul
Munhoz de Melo,4116307,411630,77119,PR,Sul
Nossa Senhora das Graças,4116406,411640,77135,PR,Sul
Nova Aliança do Ivaí,4116505,411650,77151,PR,Sul
Nova Cantu,4116802,411680,77194,PR,Sul
Nova Esperança,4116901,411690,77216,PR,Sul
Nova Londrina,4117107,411710,77259,PR,Sul
Nova Olímpia,4117206,411720,79677,PR,Sul
Ourizona,4117404,411740,77291,PR,Sul
Paiçandu,4117503,411750,77313,PR,Sul
Paraíso do Norte,4118006,411800,77410,PR,Sul
Paranacity,4118105,411810,77437,PR,Sul
Paranapoema,4118303,411830,77470,PR,Sul
Paranavaí,4118402,411840,77496,PR,Sul
Peabiru,4118808,411880,77577,PR,Sul
Perobal,4118857,411885,75507,PR,Sul
Pérola,4118907,411890,79693,PR,Sul
Planaltina do Paraná,4119707,411970,77739,PR,Sul
Porto Rico,4120200,412020,77836,PR,Sul
Presidente Castelo Branco,4120408,412040,77879,PR,Sul
Quarto Centenário,4120655,412065,75582,PR,Sul
Querência do Norte,4121000,412100,77976,PR,Sul
Quinta do Sol,4121109,412110,77992,PR,Sul
Rancho Alegre D'Oeste,4121356,412135,74721,PR,Sul
Roncador,4122503,412250,78271,PR,Sul
Rondon,4122602,412260,78298,PR,Sul
Santa Cruz de Monte Castelo,4123303,412330,78433,PR,Sul
Santa Fé,4123402,412340,78450,PR,Sul
Santa Inês,4123600,412360,78476,PR,Sul
Santa Isabel do Ivaí,4123709,412370,78492,PR,Sul
Santa Mônica,4123956,412395,74829,PR,Sul
Santo Antônio do Caiuá,4124202,412420,78611,PR,Sul
Santo Inácio,4124509,412450,78654,PR,Sul
São Carlos do Ivaí,4124608,412460,78670,PR,Sul
São João do Caiuá,4124905,412490,78735,PR,Sul
São Jorge do Ivaí,4125308,412530,78794,PR,Sul
São Jorge do Patrocínio,4125357,412535,79995,PR,Sul
São Manoel do Paraná,4125555,412555,74845,PR,Sul
São Pedro do Paraná,4125902,412590,78930,PR,Sul
São Tomé,4126108,412610,78972,PR,Sul
Sarandi,4126256,412625,84611,PR,Sul
Tamboara,4126702,412670,79090,PR,Sul
Tapejara,4126801,412680,79111,PR,Sul
Tapira,4126900,412690,79731,PR,Sul
Terra Boa,4127205,412720,79170,PR,Sul
Terra Rica,4127304,412730,79197,PR,Sul
Tuneiras do Oeste,4127908,412790,79316,PR,Sul
Ubiratã,4128005,412800,79332,PR,Sul
Umuarama,4128104,412810,79359,PR,Sul
Uniflor,4128302,412830,79391,PR,Sul
Alto Paraíso,4128625,412862,74926,PR,Sul
Xambrê,4128807,412880,79499,PR,Sul
Abatiá,4100103,410010,74012,PR,Sul
Alvorada do Sul,4100806,410080,74136,PR,Sul
Andirá,4101101,410110,74195,PR,Sul
Apucarana,4101408,410140,74250,PR,Sul
Arapongas,4101507,410150,74276,PR,Sul
Arapuã,4101655,410165,75108,PR,Sul
Ariranha do Ivaí,4101853,410185,75086,PR,Sul
Assaí,4101903,410190,74373,PR,Sul
Bandeirantes,4102406,410240,74454,PR,Sul
Barra do Jacaré,4102703,410270,74519,PR,Sul
Bela Vista do Paraíso,4102802,410280,74535,PR,Sul
Bom Sucesso,4103206,410320,74616,PR,Sul
Borrazópolis,4103305,410330,74632,PR,Sul
Cafeara,4103404,410340,74659,PR,Sul
Califórnia,4103503,410350,74675,PR,Sul
Cambará,4103602,410360,74691,PR,Sul
Cambé,4103701,410370,74713,PR,Sul
Cambira,4103800,410380,74730,PR,Sul
Cândido de Abreu,4104402,410440,74853,PR,Sul
Carlópolis,4104709,410470,74918,PR,Sul
Centenário do Sul,4105102,410510,74993,PR,Sul
Congonhinhas,4106001,410600,75175,PR,Sul
Conselheiro Mairinck,4106100,410610,75191,PR,Sul
Cornélio Procópio,4106407,410640,75256,PR,Sul
Cruzmaltina,4106852,410685,75264,PR,Sul
Faxinal,4107603,410760,75493,PR,Sul
Figueira,4107751,410775,84573,PR,Sul
Florestópolis,4108007,410800,75574,PR,Sul
Godoy Moreira,4108551,410855,74004,PR,Sul
Grandes Rios,4108700,410870,79596,PR,Sul
Guapirama,4109005,410900,75752,PR,Sul
Guaraci,4109203,410920,75795,PR,Sul
Ibaiti,4109708,410970,75892,PR,Sul
Ibiporã,4109807,410980,75914,PR,Sul
Itambaracá,4111001,411100,76139,PR,Sul
Ivaiporã,4111506,411150,76236,PR,Sul
Jaboti,4111704,411170,76279,PR,Sul
Jacarezinho,4111803,411180,76295,PR,Sul
Jaguapitã,4111902,411190,76317,PR,Sul
Jandaia do Sul,4112108,411210,76350,PR,Sul
Japira,4112306,411230,76392,PR,Sul
Jardim Alegre,4112504,411250,76430,PR,Sul
Jataizinho,4112702,411270,76473,PR,Sul
Joaquim Távora,4112801,411280,76490,PR,Sul
Jundiaí do Sul,4112900,411290,76511,PR,Sul
Kaloré,4113106,411310,76554,PR,Sul
Leópolis,4113403,411340,76619,PR,Sul
Lidianópolis,4113429,411342,74489,PR,Sul
Londrina,4113700,411370,76678,PR,Sul
Lunardelli,4113759,411375,84590,PR,Sul
Lupionópolis,4113809,411380,76694,PR,Sul
Manoel Ribas,4114500,411450,76813,PR,Sul
Marilândia do Sul,4114906,411490,74330,PR,Sul
Marumbi,4115507,411550,76970,PR,Sul
Mauá da Serra,4115754,411575,74543,PR,Sul
Miraselva,4116000,411600,77054,PR,Sul
Nova América da Colina,4116604,411660,77178,PR,Sul
Nova Fátima,4117008,411700,77232,PR,Sul
Nova Santa Bárbara,4117214,411721,74608,PR,Sul
Novo Itacolomi,4117297,411729,74420,PR,Sul
Pinhalão,4119202,411920,77631,PR,Sul
Pitangueiras,4119657,411965,74667,PR,Sul
Porecatu,4120002,412000,77798,PR,Sul
Prado Ferreira,4120333,412033,75566,PR,Sul
Primeiro de Maio,4120507,412050,77895,PR,Sul
Quatiguá,4120705,412070,77933,PR,Sul
Rancho Alegre,4121307,412130,78034,PR,Sul
Ribeirão Claro,4121802,412180,78131,PR,Sul
Ribeirão do Pinhal,4121901,412190,78158,PR,Sul
Rio Bom,4122107,412210,78190,PR,Sul
Rio Branco do Ivaí,4122172,412217,75620,PR,Sul
Rolândia,4122404,412240,78255,PR,Sul
Rosário do Ivaí,4122651,412265,75744,PR,Sul
Sabáudia,4122701,412270,78310,PR,Sul
Salto do Itararé,4122909,412290,78352,PR,Sul
Santa Amélia,4123105,412310,78395,PR,Sul
Santa Cecília do Pavão,4123204,412320,78417,PR,Sul
Santa Mariana,4123907,412390,78530,PR,Sul
Santana do Itararé,4124004,412400,78557,PR,Sul
Santo Antônio da Platina,4124103,412410,78590,PR,Sul
Santo Antônio do Paraíso,4124301,412430,78638,PR,Sul
São Jerônimo da Serra,4124707,412470,78697,PR,Sul
São João do Ivaí,4125001,412500,78751,PR,Sul
São José da Boa Vista,4125407,412540,78832,PR,Sul
São Pedro do Ivaí,4125803,412580,78913,PR,Sul
São Sebastião da Amoreira,4126009,412600,78956,PR,Sul
Sapopema,4126207,412620,78999,PR,Sul
Sertaneja,4126405,412640,79030,PR,Sul
Sertanópolis,4126504,412650,79057,PR,Sul
Siqueira Campos,4126603,412660,79073,PR,Sul
Tamarana,4126678,412667,75663,PR,Sul
Tomazina,4127809,412780,79294,PR,Sul
Uraí,4128401,412840,79413,PR,Sul
Wenceslau Braz,4128500,412850,79430,PR,Sul
Araranguá,4201406,420140,80276,SC,Sul
Armazém,4201505,420150,80292,SC,Sul
Balneário Arroio do Silva,4201950,420195,81728,SC,Sul
Balneário Gaivota,4202073,420207,81744,SC,Sul
Braço do Norte,4202800,420280,80535,SC,Sul
Capivari de Baixo,4203956,420395,81027,SC,Sul
Cocal do Sul,4204251,420425,80306,SC,Sul
Criciúma,4204608,420460,80896,SC,Sul
Ermo,4205191,420519,81167,SC,Sul
Forquilhinha,4205456,420545,81060,SC,Sul
Grão Pará,4206108,420610,81191,SC,Sul
Gravatal,4206207,420620,81213,SC,Sul
Içara,4207007,420700,81370,SC,Sul
Imaruí,4207205,420720,81418,SC,Sul
Jacinto Machado,4208708,420870,81710,SC,Sul
Jaguaruna,4208807,420880,81736,SC,Sul
Laguna,4209409,420940,81850,SC,Sul
Lauro Muller,4209607,420960,81892,SC,Sul
Maracajá,4210407,421040,83917,SC,Sul
Meleiro,4210803,421080,82112,SC,Sul
Morro da Fumaça,4211207,421120,82198,SC,Sul
Morro Grande,4211256,421125,81086,SC,Sul
Nova Veneza,4211603,421160,82279,SC,Sul
Orleans,4211702,421170,82295,SC,Sul
Passo de Torres,4212254,421225,80403,SC,Sul
Pedras Grandes,4212403,421240,82430,SC,Sul
Pescaria Brava,4212650,421265,83925,SC,Sul
Praia Grande,4213807,421380,82716,SC,Sul
Rio Fortuna,4214904,421490,82937,SC,Sul
Sangão,4215455,421545,81000,SC,Sul
Santa Rosa de Lima,4215604,421560,83070,SC,Sul
Santa Rosa do Sul,4215653,421565,80241,SC,Sul
São João do Sul,4216404,421640,83232,SC,Sul
São Ludgero,4217006,421700,83356,SC,Sul
São Martinho,4217105,421710,83372,SC,Sul
Siderópolis,4217600,421760,83470,SC,Sul
Sombrio,4217709,421770,83496,SC,Sul
Timbé do Sul,4218103,421810,83933,SC,Sul
Treviso,4218350,421835,81345,SC,Sul
Treze de Maio,4218400,421840,83615,SC,Sul
Tubarão,4218707,421870,83674,SC,Sul
Turvo,4218806,421880,83690,SC,Sul
Urussanga,4219002,421900,83739,SC,Sul
Balneário Rincão,4220000,422000,83909,SC,Sul
Abdon Batista,4200051,420005,80225,SC,Sul
Abelardo Luz,4200101,420010,80012,SC,Sul
Água Doce,4200408,420040,80071,SC,Sul
Águas de Chapecó,4200507,420050,80098,SC,Sul
Águas Frias,4200556,420055,80500,SC,Sul
Alto Bela Vista,4200754,420075,81302,SC,Sul
Anchieta,4200804,420080,80152,SC,Sul
Arabutã,4201273,420127,80489,SC,Sul
Arvoredo,4201653,420165,80802,SC,Sul
Bandeirante,4202081,420208,81582,SC,Sul
Barra Bonita,4202099,420209,81760,SC,Sul
Belmonte,4202156,420215,80748,SC,Sul
Bom Jesus,4202537,420253,81388,SC,Sul
Bom Jesus do Oeste,4202578,420257,81469,SC,Sul
Caibi,4203105,420310,80594,SC,Sul
Campo Erê,4203501,420350,80675,SC,Sul
Campos Novos,4203600,420360,80691,SC,Sul
Capinzal,4203907,420390,80756,SC,Sul
Catanduvas,4204004,420400,80772,SC,Sul
Caxambu do Sul,4204103,420410,80799,SC,Sul
Celso Ramos,4204152,420415,80268,SC,Sul
Chapecó,4204202,420420,80810,SC,Sul
Concórdia,4204301,420430,80837,SC,Sul
Cordilheira Alta,4204350,420435,81043,SC,Sul
Coronel Freitas,4204400,420440,80853,SC,Sul
Coronel Martins,4204459,420445,81108,SC,Sul
Cunha Porã,4204707,420470,80918,SC,Sul
Cunhataí,4204756,420475,81620,SC,Sul
Descanso,4204905,420490,80950,SC,Sul
Dionísio Cerqueira,4205001,420500,80977,SC,Sul
Entre Rios,4205175,420517,81426,SC,Sul
Erval Velho,4205209,420520,81019,SC,Sul
Faxinal dos Guedes,4205308,420530,81035,SC,Sul
Flor do Sertão,4205357,420535,81604,SC,Sul
Formosa do Sul,4205431,420543,80888,SC,Sul
Galvão,4205605,420560,81094,SC,Sul
Guaraciaba,4206405,420640,81256,SC,Sul
Guarujá do Sul,4206603,420660,81299,SC,Sul
Guatambú,4206652,420665,80527,SC,Sul
Herval d'Oeste,4206702,420670,81310,SC,Sul
Ibicaré,4206801,420680,81337,SC,Sul
Ipira,4207601,420760,81493,SC,Sul
Iporã do Oeste,4207650,420765,80020,SC,Sul
Ipuaçu,4207684,420768,80829,SC,Sul
Ipumirim,4207700,420770,81515,SC,Sul
Iraceminha,4207759,420775,80187,SC,Sul
Irani,4207809,420780,81531,SC,Sul
Irati,4207858,420785,80861,SC,Sul
Itá,4208005,420800,81574,SC,Sul
Itapiranga,4208401,420840,81655,SC,Sul
Jaborá,4208609,420860,81698,SC,Sul
Jardinópolis,4208955,420895,81140,SC,Sul
Joaçaba,4209003,420900,81779,SC,Sul
Jupiá,4209177,420917,81540,SC,Sul
Lacerdópolis,4209201,420920,81817,SC,Sul
Lajeado Grande,4209458,420945,80586,SC,Sul
Lindóia do Sul,4209854,420985,80047,SC,Sul
Luzerna,4210035,421003,81809,SC,Sul
Maravilha,4210506,421050,82058,SC,Sul
Marema,4210555,421055,82066,SC,Sul
Modelo,4210902,421090,82139,SC,Sul
Mondaí,4211009,421100,82155,SC,Sul
Nova Erechim,4211405,421140,82236,SC,Sul
Nova Itaberaba,4211454,421145,80322,SC,Sul
Novo Horizonte,4211652,421165,80764,SC,Sul
Ouro,4211801,421180,82317,SC,Sul
Ouro Verde,4211850,421185,80845,SC,Sul
Paial,4211876,421187,81442,SC,Sul
Palma Sola,4212007,421200,82350,SC,Sul
Palmitos,4212106,421210,82376,SC,Sul
Paraíso,4212239,421223,80705,SC,Sul
Passos Maia,4212270,421227,80624,SC,Sul
Peritiba,4212601,421260,82473,SC,Sul
Pinhalzinho,4212908,421290,82538,SC,Sul
Piratuba,4213104,421310,82570,SC,Sul
Planalto Alegre,4213153,421315,80543,SC,Sul
Ponte Serrada,4213401,421340,82635,SC,Sul
Presidente Castello Branco,4213906,421390,82732,SC,Sul
Princesa,4214151,421415,81647,SC,Sul
Quilombo,4214201,421420,82791,SC,Sul
Riqueza,4215075,421507,80560,SC,Sul
Romelândia,4215208,421520,82996,SC,Sul
Saltinho,4215356,421535,81523,SC,Sul
Santa Helena,4215554,421555,80721,SC,Sul
Santa Terezinha do Progresso,4215687,421568,81507,SC,Sul
Santiago do Sul,4215695,421569,81205,SC,Sul
São Bernardino,4215752,421575,81485,SC,Sul
São Carlos,4216008,421600,83151,SC,Sul
São Domingos,4216107,421610,83178,SC,Sul
São João do Oeste,4216255,421625,80640,SC,Sul
São José do Cedro,4216701,421670,83291,SC,Sul
São Lourenço do Oeste,4216909,421690,83330,SC,Sul
São Miguel da Boa Vista,4217154,421715,80780,SC,Sul
São Miguel do Oeste,4217204,421720,83399,SC,Sul
Saudades,4217303,421730,83410,SC,Sul
Seara,4217501,421750,83453,SC,Sul
Serra Alta,4217550,421755,80284,SC,Sul
Sul Brasil,4217758,421775,80446,SC,Sul
Tigrinhos,4217956,421795,81680,SC,Sul
Treze Tílias,4218509,421850,83631,SC,Sul
Tunápolis,4218756,421875,83682,SC,Sul
União do Oeste,4218855,421885,80144,SC,Sul
Vargeão,4219101,421910,83755,SC,Sul
Vargem,4219150,421915,80462,SC,Sul
Vargem Bonita,4219176,421917,80969,SC,Sul
Xanxerê,4219507,421950,83836,SC,Sul
Xavantina,4219606,421960,83852,SC,Sul
Xaxim,4219705,421970,83879,SC,Sul
Zortéa,4219853,421985,81825,SC,Sul
Agrolândia,4200200,420020,80039,SC,Sul
Agronômica,4200309,420030,80055,SC,Sul
Apiúna,4201257,420125,80063,SC,Sul
Ascurra,4201703,420170,80330,SC,Sul
Atalanta,4201802,420180,80357,SC,Sul
Aurora,4201901,420190,80373,SC,Sul
Balneário Camboriú,4202008,420200,80390,SC,Sul
Barra Velha,4202107,420210,80411,SC,Sul
Benedito Novo,4202206,420220,80438,SC,Sul
Blumenau,4202404,420240,80470,SC,Sul
Bombinhas,4202453,420245,80985,SC,Sul
Botuverá,4202701,420270,80519,SC,Sul
Braço do Trombudo,4202859,420285,80420,SC,Sul
Brusque,4202909,420290,80551,SC,Sul
Camboriú,4203204,420320,80616,SC,Sul
Canelinha,4203709,420370,80713,SC,Sul
Chapadão do Lageado,4204194,420419,81701,SC,Sul
Dona Emma,4205100,420510,80993,SC,Sul
Doutor Pedrinho,4205159,420515,80080,SC,Sul
Gaspar,4205902,420590,81175,SC,Sul
Guabiruba,4206306,420630,81230,SC,Sul
Ibirama,4206900,420690,81353,SC,Sul
Ilhota,4207106,420710,81396,SC,Sul
Imbuia,4207403,420740,81450,SC,Sul
Indaial,4207502,420750,81477,SC,Sul
Itajaí,4208203,420820,81612,SC,Sul
Itapema,4208302,420830,81639,SC,Sul
Ituporanga,4208500,420850,81671,SC,Sul
José Boiteux,4209151,420915,80101,SC,Sul
Laurentino,4209508,420950,81876,SC,Sul
Leoberto Leal,4209805,420980,81930,SC,Sul
Lontras,4209904,420990,81957,SC,Sul
Luiz Alves,4210001,421000,81973,SC,Sul
Major Gercino,4210209,421020,82015,SC,Sul
Mirim Doce,4210852,421085,80365,SC,Sul
Navegantes,4211306,421130,82210,SC,Sul
Nova Trento,4211504,421150,82252,SC,Sul
Penha,4212502,421250,82457,SC,Sul
Petrolândia,4212700,421270,82490,SC,Sul
Balneário Piçarras,4212809,421280,82511,SC,Sul
Pomerode,4213203,421320,82597,SC,Sul
Porto Belo,4213500,421350,82651,SC,Sul
Pouso Redondo,4213708,421370,82694,SC,Sul
Presidente Getúlio,4214003,421400,82759,SC,Sul
Presidente Nereu,4214102,421410,82775,SC,Sul
Rio do Campo,4214508,421450,82856,SC,Sul
Rio do Oeste,4214607,421460,82872,SC,Sul
Rio dos Cedros,4214706,421470,82899,SC,Sul
Rio do Sul,4214805,421480,82910,SC,Sul
Rodeio,4215109,421510,82970,SC,Sul
Salete,4215307,421530,83011,SC,Sul
Santa Terezinha,4215679,421567,80349,SC,Sul
São João Batista,4216305,421630,83216,SC,Sul
Taió,4217808,421780,83518,SC,Sul
Tijucas,4218004,421800,83550,SC,Sul
Timbó,4218202,421820,83577,SC,Sul
Trombudo Central,4218608,421860,83658,SC,Sul
Vidal Ramos,4219200,421920,83771,SC,Sul
Vitor Meireles,4219358,421935,80128,SC,Sul
Witmarsum,4219408,421940,83810,SC,Sul
Alvorada,4300604,430060,85111,RS,Sul
Amaral Ferrador,4300638,430063,86045,RS,Sul
Arambaré,4300851,430085,86320,RS,Sul
Araricá,4300877,430087,88862,RS,Sul
Arroio do Sal,4301057,430105,85308,RS,Sul
Arroio dos Ratos,4301107,430110,85219,RS,Sul
Balneário Pinhal,4301636,430163,88927,RS,Sul
Barão do Triunfo,4301750,430175,86347,RS,Sul
Barra do Ribeiro,4301909,430190,85375,RS,Sul
Bom Princípio,4302352,430235,98230,RS,Sul
Brochier,4302659,430265,85065,RS,Sul
Butiá,4302709,430270,85537,RS,Sul
Cachoeirinha,4303103,430310,85618,RS,Sul
Camaquã,4303509,430350,85693,RS,Sul
Campo Bom,4303905,430390,85774,RS,Sul
Canoas,4304606,430460,85898,RS,Sul
Capão da Canoa,4304630,430463,89150,RS,Sul
Capivari do Sul,4304671,430467,88200,RS,Sul
Capela de Santana,4304689,430468,84891,RS,Sul
Caraá,4304713,430471,88340,RS,Sul
Cerro Grande do Sul,4305173,430517,85944,RS,Sul
Charqueadas,4305355,430535,86932,RS,Sul
Chuvisca,4305447,430544,88269,RS,Sul
Cidreira,4305454,430545,85804,RS,Sul
Cristal,4306056,430605,85464,RS,Sul
Dois Irmãos,4306403,430640,86258,RS,Sul
Dom Feliciano,4306502,430650,86274,RS,Sul
Dom Pedro de Alcântara,4306551,430655,88463,RS,Sul
Eldorado do Sul,4306767,430676,86240,RS,Sul
Estância Velha,4307609,430760,86495,RS,Sul
Esteio,4307708,430770,86517,RS,Sul
General Câmara,4308805,430880,86738,RS,Sul
Glorinha,4309050,430905,85502,RS,Sul
Gravataí,4309209,430920,86835,RS,Sul
Guaíba,4309308,430930,86851,RS,Sul
Harmonia,4309555,430955,85189,RS,Sul
Igrejinha,4310108,431010,87033,RS,Sul
Imbé,4310330,431033,85685,RS,Sul
Itati,4310652,431065,89249,RS,Sul
Ivoti,4310801,431080,87173,RS,Sul
Lindolfo Collor,4311627,431162,86908,RS,Sul
Linha Nova,4311643,431164,86924,RS,Sul
Mampituba,4311734,431173,88943,RS,Sul
Maquiné,4311775,431177,86967,RS,Sul
Maratá,4311791,431179,86983,RS,Sul
Mariana Pimentel,4311981,431198,87009,RS,Sul
Minas do Leão,4312252,431225,87068,RS,Sul
Montenegro,4312401,431240,87491,RS,Sul
Morrinhos do Sul,4312443,431244,87122,RS,Sul
Morro Reuter,4312476,431247,87149,RS,Sul
Mostardas,4312500,431250,87513,RS,Sul
Nova Hartz,4313060,431306,84816,RS,Sul
Nova Santa Rita,4313375,431337,87246,RS,Sul
Novo Hamburgo,4313409,431340,87718,RS,Sul
Osório,4313508,431350,87734,RS,Sul
Palmares do Sul,4313656,431365,89672,RS,Sul
Pareci Novo,4314035,431403,87327,RS,Sul
Parobé,4314050,431405,98256,RS,Sul
Portão,4314803,431480,87998,RS,Sul
Porto Alegre,4314902,431490,88013,RS,Sul
Presidente Lucena,4315149,431514,87505,RS,Sul
Riozinho,4315750,431575,85740,RS,Sul
Rolante,4316006,431600,88234,RS,Sul
Salvador do Sul,4316501,431650,88331,RS,Sul
Santa Maria do Herval,4316956,431695,86207,RS,Sul
Santo Antônio da Patrulha,4317608,431760,88552,RS,Sul
São Jerônimo,4318408,431840,88714,RS,Sul
São José do Hortêncio,4318481,431848,85324,RS,Sul
São José do Sul,4318614,431861,89460,RS,Sul
São Leopoldo,4318705,431870,88773,RS,Sul
São Pedro da Serra,4319356,431935,87807,RS,Sul
São Sebastião do Caí,4319505,431950,88935,RS,Sul
São Vendelino,4319752,431975,85383,RS,Sul
Sapiranga,4319901,431990,88994,RS,Sul
Sapucaia do Sul,4320008,432000,89010,RS,Sul
Sentinela do Sul,4320354,432035,87882,RS,Sul
Sertão Santana,4320552,432055,87920,RS,Sul
Tapes,4321105,432110,89257,RS,Sul
Taquara,4321204,432120,89273,RS,Sul
Tavares,4321352,432135,89710,RS,Sul
Terra de Areia,4321436,432143,85162,RS,Sul
Torres,4321501,432150,89338,RS,Sul
Tramandaí,4321600,432160,89354,RS,Sul
Três Cachoeiras,4321667,432166,85367,RS,Sul
Três Coroas,4321709,432170,89370,RS,Sul
Três Forquilhas,4321832,432183,88005,RS,Sul
Triunfo,4322004,432200,89435,RS,Sul
Tupandi,4322251,432225,85723,RS,Sul
Viamão,4323002,432300,89630,RS,Sul
Xangri-lá,4323804,432380,88145,RS,Sul
Agudo,4300109,430010,85014,RS,Sul
Caçapava do Sul,4302808,430280,85553,RS,Sul
Cacequi,4302907,430290,85570,RS,Sul
Cachoeira do Sul,4303004,430300,85596,RS,Sul
Capão do Cipó,4304655,430465,89141,RS,Sul
Cerro Branco,4305132,430513,86088,RS,Sul
Dilermando de Aguiar,4306379,430637,88188,RS,Sul
Dona Francisca,4306700,430670,86312,RS,Sul
Faxinal do Soturno,4308003,430800,86576,RS,Sul
Formigueiro,4308409,430840,86657,RS,Sul
Itaara,4310538,431053,88382,RS,Sul
Itacurubi,4310553,431055,85901,RS,Sul
Ivorá,4310751,431075,85626,RS,Sul
Jaguari,4311106,431110,87238,RS,Sul
Jari,4311130,431113,88587,RS,Sul
Júlio de Castilhos,4311205,431120,87254,RS,Sul
Lavras do Sul,4311502,431150,87319,RS,Sul
Mata,4312104,431210,87432,RS,Sul
Nova Esperança do Sul,4313037,431303,85120,RS,Sul
Nova Palma,4313102,431310,87653,RS,Sul
Novo Cabrais,4313391,431339,88684,RS,Sul
Paraíso do Sul,4314027,431402,85987,RS,Sul
Pinhal Grande,4314472,431447,87386,RS,Sul
Quevedos,4315321,431532,87521,RS,Sul
Restinga Seca,4315503,431550,88137,RS,Sul
Santa Maria,4316907,431690,88412,RS,Sul
Santa Margarida do Sul,4316972,431697,89443,RS,Sul
Santana da Boa Vista,4317004,431700,88439,RS,Sul
Santiago,4317400,431740,88510,RS,Sul
São Francisco de Assis,4318101,431810,88650,RS,Sul
São Gabriel,4318309,431830,88692,RS,Sul
São João do Polêsine,4318432,431843,87700,RS,Sul
São Martinho da Serra,4319125,431912,87785,RS,Sul
São Pedro do Sul,4319406,431940,88919,RS,Sul
São Sepé,4319604,431960,88951,RS,Sul
São Vicente do Sul,4319802,431980,86754,RS,Sul
Silveira Martins,4320651,432065,84956,RS,Sul
Toropi,4321493,432149,88900,RS,Sul
